@relation '1year-weka.filters.unsupervised.instance.SubsetByExpression-Enot ismissing(ATT20)-weka.filters.unsupervised.instance.RemovePercentage-P30.0-V'

@attribute Attr1 numeric
@attribute Attr2 numeric
@attribute Attr3 numeric
@attribute Attr4 numeric
@attribute Attr5 numeric
@attribute Attr6 numeric
@attribute Attr7 numeric
@attribute Attr8 numeric
@attribute Attr9 numeric
@attribute Attr10 numeric
@attribute Attr11 numeric
@attribute Attr12 numeric
@attribute Attr13 numeric
@attribute Attr14 numeric
@attribute Attr15 numeric
@attribute Attr16 numeric
@attribute Attr17 numeric
@attribute Attr18 numeric
@attribute Attr19 numeric
@attribute Attr20 numeric
@attribute Attr21 numeric
@attribute Attr22 numeric
@attribute Attr23 numeric
@attribute Attr24 numeric
@attribute Attr25 numeric
@attribute Attr26 numeric
@attribute Attr27 numeric
@attribute Attr28 numeric
@attribute Attr29 numeric
@attribute Attr30 numeric
@attribute Attr31 numeric
@attribute Attr32 numeric
@attribute Attr33 numeric
@attribute Attr34 numeric
@attribute Attr35 numeric
@attribute Attr36 numeric
@attribute Attr37 numeric
@attribute Attr38 numeric
@attribute Attr39 numeric
@attribute Attr40 numeric
@attribute Attr41 numeric
@attribute Attr42 numeric
@attribute Attr43 numeric
@attribute Attr44 numeric
@attribute Attr45 numeric
@attribute Attr46 numeric
@attribute Attr47 numeric
@attribute Attr48 numeric
@attribute Attr49 numeric
@attribute Attr50 numeric
@attribute Attr51 numeric
@attribute Attr52 numeric
@attribute Attr53 numeric
@attribute Attr54 numeric
@attribute Attr55 numeric
@attribute Attr56 numeric
@attribute Attr57 numeric
@attribute Attr58 numeric
@attribute Attr59 numeric
@attribute Attr60 numeric
@attribute Attr61 numeric
@attribute Attr62 numeric
@attribute Attr63 numeric
@attribute Attr64 numeric
@attribute class {0,1}

@data
0.10926,0.42872,0.5649,2.6303,43.299,-0.000443,0.14867,1.3325,2.5225,0.57128,0.15439,0.42908,0.067107,0.14867,924.44,0.39484,2.3325,0.14867,0.05894,38.382,1.043,0.13797,0.043314,0.2844,0.23402,0.3029,24.15,6.3753,4.6481,0.14771,0.061205,50.896,7.1715,5.7959,0.037606,2.5225,15.576,0.61276,0.014909,0.17141,0.09012,0.054698,123.28,84.903,0.4119,1.8648,38.963,0.11737,0.046531,2.1258,0.34649,0.13944,6.4472,6.9154,25125,0.014909,0.19125,0.94423,0.072613,9.5096,4.299,50.137,7.28,28.468,0
0.02793,0.6128,-0.1866,0.60364,-98.172,0.11771,0.031854,0.60258,1.0272,0.36926,0.031854,0.06766,0.056412,0.031854,3425.9,0.10654,1.6319,0.031854,0.027523,28.339,1.011,0.033255,0.024132,0.13367,0.36926,0.10014,0.29516,-0.26069,5.7938,0.50677,0.027523,152.52,2.3931,0.054268,0.033255,1.1861,1.3684,0.51127,0.028734,0.10187,0.3021,0.028734,74.501,46.162,0.31082,0.41277,29.111,-0.000179,-0.000155,0.46375,0.47079,0.41786,0.51587,0.71425,-116080,0.026503,0.075636,0.9735,0.38457,12.88,7.907,148.48,2.4583,1.6168,0
-0.036076,0.90873,-0.015919,0.98203,-36.542,0,-0.036076,0.10044,3.0443,0.091274,-0.036076,-0.040724,-0.009671,-0.036076,-11266,-0.032398,1.1004,-0.036076,-0.01185,32.688,1.1848,0,-0.01185,-0.2224,0.008349,-0.032398,?,-0.12241,4.5898,0.29334,-0.023701,112.34,3.2492,3.1675,0.00353,3.0443,?,0.091274,0.00116,0.021054,4.5649,0,102.07,69.38,-0.13232,0.67427,34.573,-0.006636,-0.00218,0.95733,0.88587,0.30777,0.70186,0.70186,-618.98,0.054516,-0.39525,0.94756,0,11.166,5.2609,106.21,3.4365,23.41,0
0,0.45806,0.000935,1.0038,-55.916,0,0.013109,1.1831,0.95156,0.54194,0.013914,0.053697,0.1635,0.013109,1074.7,0.33964,2.1831,0.013109,0.013776,29.482,0.92425,0,0,0.047721,0.54194,0.31103,0,0.001239,4.1883,0.46932,0.032033,140.46,2.5986,1.385,0.007915,0.95156,3.267,0.59343,0.008318,0.048961,0.10717,0,89.415,59.934,0,0.689,44.221,-0.14247,-0.14972,0.535,0.24412,0.38482,0.71786,0.78606,14.428,0.33331,0,0.67257,0.095,12.381,6.0901,93.641,3.8978,1.2604,0
0.75758,0.099842,0.75822,8.925,260.76,1.1755,0.75758,9.0094,1.9189,0.89951,0.75758,7.9183,0.48609,0.75758,47.398,7.7007,10.016,0.75758,0.47896,39.043,1.0347,0.77691,0.47896,1.1755,0.89951,7.7007,9.4255,5.1893,4.4688,-0.11774,0.47896,42.366,8.6154,7.7814,0.77691,1.6361,164.27,0.90368,0.49119,2.9915,0.004165,0.49119,131,91.957,4.4777,7.1566,74.92,0.76564,0.48406,8.5524,0.095673,0.11607,6.1564,6.1849,22314,0.47887,0.84221,0.52113,0.004634,9.3487,3.9693,22.078,16.532,10.825,0
0.18381,0.24601,0.46489,3.2161,65.355,0,0.22798,3.0648,1.6034,0.75399,0.24106,1.0868,0.17178,0.22798,326.01,1.1196,4.0648,0.22798,0.14219,53.608,1.2544,0.23219,0.11464,0.68355,0.70536,0.94005,17.747,1.429,4.6043,-0.009711,0.14254,58.419,6.2761,5.3516,0.29275,1.6034,?,0.75399,0.18258,1.2473,0.029325,0.14481,94.017,40.41,0.78052,2.0935,65.287,0.18473,0.11521,2.7424,0.20977,0.15933,2.3176,2.3176,3.2161,0.18258,0.24378,0.81538,0,6.8087,9.0325,47.753,7.6435,4.9285,0
-0.015405,0.71196,0.10588,1.1898,-26.589,0,-0.021494,0.40458,2.3476,0.28804,0.033486,-0.038531,0.014264,-0.021494,7760.5,0.047033,1.4046,-0.021494,-0.009156,38.993,0.93235,-0.028055,-0.006562,0.11081,0.23827,0.055586,-0.51029,0.31487,3.6454,0.30301,-0.008963,86.233,4.2327,3.3165,-0.013575,2.3476,3.0428,0.42375,-0.005783,0.046655,0.88144,-0.011951,99.147,60.155,-0.061424,0.74023,38.769,-0.083035,-0.03537,0.93225,0.55784,0.23625,0.85656,1.2601,467.99,-0.005783,-0.053481,1.0088,0.47113,9.3607,6.0677,86.731,4.2084,6.9812,0
0.065347,0.45468,0.3134,3.6303,43.965,0,0.076511,1.1993,1.8827,0.54532,0.09809,0.64214,0.058325,0.076511,1511.3,0.24151,2.1993,0.076511,0.040638,18.829,0.87758,0.084672,0.034708,0.12975,0.32416,0.21696,3.9238,0.5523,5.1738,0.16527,0.050557,24.186,15.092,3.9548,0.08457,1.8827,1.0748,0.85739,0.044918,1.2109,0.12847,0.044973,55.887,37.058,0.67281,2.8152,19.715,0.051372,0.027286,0.95133,0.11915,0.066262,0.961,1.511,46764,0.044918,0.11983,0.96019,0.57228,19.385,9.8494,23.099,15.801,3.3179,0
0.01144,0.88397,-0.20533,0.70497,-249.33,0,0.011407,0.13126,1.1816,0.11603,0.028861,0.01639,0.14592,0.011407,1871.4,0.19505,1.1313,0.011407,0.009654,76.564,1.126,0.000163,0.009682,0.02218,0.044779,0.19508,0.009363,-0.40311,4.4857,0.74689,0.021853,294.22,1.2405,0.97671,0.022716,1.1816,1.2988,0.30296,0.019225,0.049923,0.18282,0.000138,140.83,64.266,0.046156,0.34885,104.78,-0.16084,-0.13613,0.55504,0.69596,0.8061,0.2278,0.59478,-6282,0.26929,0.098592,0.74739,1.611,4.7672,5.6795,214.99,1.6977,2.3197,0
-0.002665,0.61071,-0.006259,0.98818,-19.502,0,-0.002665,0.63743,2.2679,0.38929,0.010521,-0.005034,0.027296,-0.002665,3601,0.10136,1.6374,-0.002665,-0.001175,16.894,?,0.001687,-0.001175,-0.002665,-0.002665,0.10136,0.12791,-0.013125,3.9566,0.26754,0.002523,87.036,4.1937,3.6352,0.047762,2.2679,5.4333,0.46625,0.021061,0.017987,0.30726,0.000744,82.663,65.769,0.021061,0.7899,17.258,-0.062881,-0.027727,0.85659,0.52939,0.23845,0.81634,0.97774,-56.641,0.021061,-0.006846,1.0012,0.19771,21.605,5.5497,85.203,4.2839,4.7558,0
0.01707,0.32454,0.2018,1.938,19.351,0.10615,0.023164,2.03,1.0576,0.65882,0.023164,0.10767,0.10143,0.023164,1398.7,0.26095,3.0813,0.023164,0.027743,66.128,1.0936,0.037093,0.020444,0.13826,0.65882,0.24217,0.46983,0.34609,4.8474,0.3876,0.027743,99.458,3.6699,0.11429,0.037093,0.84612,2.4281,0.76822,0.044425,0.057172,0.10819,0.044425,176.88,110.75,0.11285,1.2349,69.935,-0.024431,-0.02926,1.2847,0.21513,0.27249,1.1299,1.3175,14202,0.054445,0.025911,0.94556,0.16607,5.5196,3.2956,94.044,3.8812,1.432,0
0.31525,0.18767,0.55762,5.2875,71.302,0.86076,0.39113,4.2764,1.449,0.80255,0.39113,3.0074,0.31451,0.39113,162.56,2.2453,5.3286,0.39113,0.29193,84.265,1.1125,0.40903,0.2353,1.073,0.80255,1.841,4.4238,1.7854,4.2694,0.038148,0.29193,51.342,7.1092,2.1795,0.40903,1.35,6.5677,0.86016,0.30529,1.5972,0.014046,0.30529,130.75,46.487,1.0192,2.9092,122.1,0.37879,0.28272,3.6643,0.13006,0.14066,2.5696,2.754,10369,0.30989,0.39281,0.69011,0.071783,4.3315,7.8516,35.432,10.302,4.2897,0
0.18539,0.57101,0.3729,1.665,22.14,0,0.22936,0.75128,2.578,0.42899,0.2294,0.40904,0.099996,0.22936,808.5,0.45145,1.7513,0.22936,0.088969,32.022,?,0.2126,0.071914,0.22936,0.18539,0.37446,5672.8,5.619,3.2044,0.087736,0.088984,86.536,4.2179,4.142,0.21285,2.578,?,0.42899,0.082564,0.62037,0.07897,0.082467,82.937,50.915,0.81971,1.2617,34.904,0.18417,0.071441,1.6351,0.56073,0.23708,6.4641,6.4641,597.02,0.082564,0.43216,0.91191,0,11.398,7.1688,79.391,4.5975,38.845,0
0.003167,0.46335,0.033313,1.093,-53.502,0.034908,0.00365,1.053,1.0214,0.4879,0.00365,0.010192,0.054489,0.00365,2706.4,0.13487,2.1582,0.00365,0.003182,60.097,1.1914,0.015292,0.002761,0.044807,0.4879,0.13382,0.1362,0.05474,4.9046,0.38034,0.003182,116.42,3.1352,0.033004,0.015292,1.1605,1.9251,0.59314,0.013334,0.083132,0.20549,0.013334,115.1,55.005,0.01677,0.56574,61.386,-0.043549,-0.037973,0.84477,0.35811,0.31896,0.80171,0.97464,2674.1,0.020995,0.00649,0.97901,0.2157,6.0735,6.6358,113.97,3.2025,1.8845,0
0.18858,0.45766,0.17254,1.5664,-20.152,0,0.18858,1.185,1.3127,0.54234,0.21175,0.61909,0.22314,0.18858,570.29,0.64003,2.185,0.18858,0.14366,62.095,1.3877,0.21046,0.14366,0.32458,0.54228,0.64003,9.0858,0.32999,4.6476,0.3268,0.1567,100.21,3.6425,2.4244,0.20314,1.3127,1.8409,0.68023,0.15475,0.1121,0.048461,0.16033,123.18,61.084,0.84445,0.83328,73.464,0.10614,0.080853,1.0426,0.30462,0.27454,1.0373,1.301,7664.4,0.15475,0.34772,0.85883,0.25424,5.8781,5.9754,84.7,4.3093,2.5107,0
-0.33183,0.32498,0.15349,1.5387,-10.974,-0.37643,-0.29657,2.0771,1.6714,0.67502,-0.22968,-1.0408,-0.10334,-0.29657,-686.77,-0.53147,3.0771,-0.29657,-0.17743,45.807,0.70061,-0.38271,-0.19853,-0.56041,-0.5418,-0.63999,-5.7218,0.27332,4.4021,0.17931,-0.14303,52.106,7.005,6.1418,-0.32456,1.6714,?,0.67502,-0.19418,0.091537,-0.041847,-0.22897,90.046,44.239,-1.5819,0.8025,38.358,-0.50656,-0.30307,1.3491,0.28494,0.14275,1.202,1.202,3874.4,-0.19418,-0.49159,1.16,0,7.9683,8.2507,62.223,5.866,2.9764,0
-0.2194,0.17062,0.38635,3.5481,38.841,-0.3691,-0.22008,4.2987,0.8203,0.73346,-0.22008,-1.4515,-0.10724,-0.22008,-559.16,-0.65276,5.8609,-0.22008,-0.21189,88.318,1.2184,-0.22183,-0.21125,-0.37765,0.73346,-0.64883,-1.752,0.83623,4.3128,0.093255,-0.21189,43.71,8.3505,-1.3001,-0.22183,1.0887,15.089,0.75245,-0.21358,0.55356,-0.049584,-0.21358,159.57,71.247,-0.87305,1.8907,72.447,-0.33053,-0.31824,3.153,0.15162,0.11975,1.5875,1.6286,7940,-0.21907,-0.29914,1.2191,0.025902,4.1328,5.123,53.285,6.8499,2.248,0
0.054551,0.061246,0.29523,5.8204,157.58,0.16658,0.069156,14.227,1.1626,0.87134,0.069156,1.1291,0.20214,0.069156,177.98,2.0508,16.328,0.069156,0.1113,49.544,0.99743,0.070034,0.087794,0.21163,0.87134,1.8123,1.3103,0.45877,5.4724,-0.048134,0.1113,41.826,8.7266,1.1435,0.070034,0.63911,?,0.87134,0.11271,1.5151,0.01592,0.11271,154.89,105.35,0.6468,4.4433,57.597,0.013588,0.021869,5.8204,0.061246,0.11459,1.354,1.354,87604,0.13983,0.062606,0.86017,0,7.3673,3.4647,35.978,10.145,0.96555,0
-0.089588,0.31083,0.068851,1.2506,-45.991,-0.059624,-0.084436,2.0868,0.9202,0.64862,-0.084436,-0.30731,-0.060088,-0.084436,-2849.8,-0.12808,3.2172,-0.084436,-0.12745,83.468,0.83303,-0.070688,-0.13522,-0.056446,0.64862,-0.14465,-0.98181,0.10489,5.56,0.46636,-0.12745,139.29,2.6204,-0.22742,-0.070688,0.68051,5.327,0.68469,-0.1067,0.019931,-0.3921,-0.1067,186.29,102.82,-0.59132,0.69918,76.807,-0.11531,-0.17405,1.1055,0.27476,0.38163,0.98817,1.0431,24996,-0.08672,-0.13812,1.0867,0.055599,4.373,3.5499,151.37,2.4113,1.0093,0
0.027123,0.07771,0.27988,4.6016,96.388,0.10028,0.03806,11.176,1.0841,0.86847,0.03806,0.48977,0.11646,0.03806,359.4,1.0156,12.868,0.03806,0.056161,64.798,0.99101,0.040689,0.040022,0.13592,0.86847,0.87484,0.65092,0.43567,5.6313,-0.043158,0.056161,45.375,8.044,0.5236,0.040689,0.69078,?,0.86847,0.060041,1.4168,0.031329,0.060041,133.3,68.498,0.22544,3.0534,70.249,-0.000172,-0.000254,4.6016,0.07771,0.12432,1.3519,1.3519,119760,0.077597,0.03123,0.9224,0,5.6329,5.3286,41.854,8.7207,1.0549,0
0.11758,0.11266,0.56392,6.0054,73.889,0.23488,0.15184,7.2349,0.94708,0.81511,0.15184,1.3477,0.17748,0.15184,203.59,1.7928,8.8761,0.15184,0.13342,104.93,0.93334,0.14877,0.10331,0.30345,0.81511,1.4887,1.238,1.7436,3.8688,-0.011132,0.13342,34.221,10.666,1.3205,0.14877,1.3899,?,0.81511,0.13072,1.116,0.018621,0.13072,176.67,71.737,0.35938,3.1014,99.378,0.098624,0.086659,6.0054,0.11266,0.093756,2.5203,2.5203,4168.5,-0.055873,0.14425,1.0559,0,3.4785,5.088,36.133,10.102,3.5189,0
0.1102,0.13713,0.64336,5.6916,155.63,0.21614,0.13522,6.2285,1.1593,0.85413,0.13522,0.98604,0.1521,0.13522,319.56,1.1422,7.2923,0.13522,0.13131,95.202,1.0344,0.1301,0.10702,0.26837,0.85413,0.9598,1.4646,2.9309,4.1843,-0.16259,0.13131,56.347,6.4777,0.94869,0.1301,1.0429,?,0.85413,0.12633,2.2209,0.029757,0.12633,168.69,73.491,0.4103,3.7329,110.36,0.10868,0.10554,5.6916,0.13713,0.15438,3.8911,3.8911,9834.6,0.13739,0.12903,0.86261,0,3.8339,4.9666,48.606,7.5094,4.6912,0
0.075489,0.14642,0.48486,4.3907,65.074,0,0.080563,5.8298,1.5649,0.85358,0.081704,0.5634,0.079829,0.080563,427.8,0.85319,6.8298,0.080563,0.051483,67.385,0.82391,0.07834,0.04824,0.2426,0.53093,0.81854,68.7,1.3029,4.244,-0.008089,0.05192,46.841,7.9645,7.7784,0.4506,1.5649,297.25,0.85472,0.28795,1.1304,0.039777,0.050062,108.74,41.359,0.2613,2.3704,92.588,0.033981,0.021715,4.2882,0.143,0.12556,2.2937,2.2968,4.3907,0.28795,0.088438,0.7208,0.001336,5.4166,8.8251,33.353,10.943,4.205,0
0.069688,0.47666,0.36021,2.494,25.585,0.22018,0.096113,1.0818,1.0526,0.51565,0.096113,0.39863,0.051754,0.096113,1244.5,0.29328,2.0979,0.096113,0.035582,23.482,0.97573,0.13305,0.025799,0.28753,0.51565,0.23784,0.51849,0.90353,3.929,0.15468,0.035582,34.295,10.643,0.27914,0.13305,2.7126,1.8151,0.7512,0.049258,0.27375,0.088669,0.049258,72.337,48.855,0.40102,1.7733,24.717,0.08937,0.033086,1.2615,0.24111,0.093958,1.2934,1.8842,3058.5,0.049976,0.13515,0.95002,0.4568,15.544,7.4711,32.581,11.203,6.7753,0
0.72951,0.18818,0.85911,14.528,856.03,0,0.90232,4.3141,0.35007,0.81182,0.91676,14.208,2.606,0.90232,75.288,4.8481,5.3141,0.90232,2.5775,61.292,1.0318,0.90741,2.0839,0.86886,0.79553,3.9297,62.843,11.102,4.7006,-1.7185,2.6186,67.617,5.398,1.8218,0.007259,0.35007,131.28,0.8184,0.020736,12.576,0.006838,2.592,129.24,67.946,12.41,13.602,62.589,0.89743,2.5635,4.9029,0.063507,0.18525,10.491,10.576,43115,0.020736,0.8986,0.32969,0.008105,5.9551,5.3719,66.215,5.5123,4.5239,0
0.1329,0.57583,0.21579,1.3976,-34.712,-0.31602,0.15329,0.73661,1.6615,0.42417,0.1965,0.28243,0.1148,0.15329,1101.9,0.33125,1.7366,0.15329,0.092257,83.689,1.0729,0.19649,0.079986,0.15349,0.25637,0.29584,4.5475,0.89361,3.7735,0.34192,0.10828,113.17,3.2253,3.0399,-0.088968,1.6615,203.24,0.42602,-0.053546,0.014247,0.082046,0.11826,164.93,81.244,0.34885,0.69567,79.435,0.15903,0.095715,1.3173,0.54273,0.31005,1.7565,1.7642,1280.9,-0.053546,0.31332,0.92332,0.00438,4.3614,4.4926,119.23,3.0614,6.8806,0
0.030708,0.038886,0.62019,20.107,82.968,0,0.030708,24.716,0.69832,0.96111,0.031635,0.94609,0.045428,0.030708,447.41,0.81581,25.716,0.030708,0.043974,35.681,1.0162,0,0.043974,0.064102,0.95229,0.81581,0,1.7855,4.6911,0.055685,0.097428,27.802,13.128,10.958,0.001797,0.69832,?,0.96111,0.002573,13.986,1.2765,0,103.85,68.174,0.44984,18.004,58.473,-0.001015,-0.001454,16.784,0.032458,0.076171,2.767,2.767,30450,0.38979,0.031951,0.64754,0,10.23,5.3539,16.965,21.515,2.0104,0
0.075489,0.14642,0.48486,4.3907,65.074,0,0.080563,5.8298,1.5649,0.85358,0.081704,0.5634,0.079829,0.080563,427.8,0.85319,6.8298,0.080563,0.051483,67.385,0.82391,0.07834,0.04824,0.2426,0.53093,0.81854,68.7,1.3029,4.244,-0.008089,0.05192,46.841,7.9645,7.7784,0.4506,1.5649,297.25,0.85472,0.28795,1.1304,0.039777,0.050062,108.74,41.359,0.2613,2.3704,92.588,0.033981,0.021715,4.2882,0.143,0.12556,2.2937,2.2968,4.3907,0.28795,0.088438,0.7208,0.001336,5.4166,8.8251,33.353,10.943,4.205,0
0.006997,0.77929,-0.17366,0.70679,-133.53,-0.40854,0.006997,0.28321,1.2641,0.22071,0.044568,0.011813,0.028401,0.006997,7923.1,0.046068,1.2832,0.006997,0.005535,80.874,0.88455,0.039114,0.005535,-0.049082,0.020299,0.046068,1.041,-0.29871,3.5499,0.61595,0.024772,167.58,2.178,1.6554,-0.025952,1.2641,0.91003,0.37294,-0.020531,0.02483,0.38191,0.030942,116.63,35.757,0.024981,0.23391,79.247,0.01021,0.008077,0.53719,0.59229,0.45913,0.37963,0.64149,-616,-0.020531,0.031702,0.99561,0.68978,4.5132,10.208,171.02,2.1342,2.1743,0
0.20993,0.38192,0.4823,2.2707,33.937,-0.19872,0.2268,1.6184,3.1543,0.61808,0.22886,0.59755,0.082887,0.2268,533.18,0.68457,2.6184,0.2268,0.071903,23.64,1.3255,0.22635,0.066554,0.29744,0.52365,0.6404,109.78,3.4914,4.0497,0.080325,0.072227,48.346,7.5498,7.5031,0.28872,3.1543,?,0.61808,0.091532,0.36804,0.048777,0.071759,83.566,59.926,1.0276,1.7325,26.022,0.1917,0.060775,2.2567,0.37956,0.13245,4.4743,4.4743,5407.5,0.091532,0.33965,0.92873,0,15.44,6.0908,43.921,8.3105,22.834,0
-0.048451,0.73189,-0.45526,0.35166,-694.09,-0.016606,-0.044652,0.36633,0.20098,0.26811,-0.039283,-0.06359,-0.18596,-0.044652,-7147.5,-0.051066,1.3663,-0.044652,-0.22217,44.237,3.4148,-0.056863,-0.24107,-0.062228,0.066193,-0.056257,-10.591,-0.60454,4.9958,2.9008,-0.19546,997.88,0.36577,0.35093,-0.05586,0.20098,?,0.26811,-0.27794,0.21423,-0.49201,-0.28292,175.25,131.01,-1.9891,0.31697,34.616,-0.06414,-0.31913,0.33739,0.70219,2.7339,0.35603,0.35603,-45092,-0.27794,-0.18071,1.2042,0,8.251,2.786,1275.2,0.28622,0.26688,0
0.13915,0.75901,0.24178,1.3199,6.1385,0,0.17241,0.3175,2.8612,0.24099,0.17261,0.22813,0.062159,0.17241,1557.7,0.23432,1.3175,0.17241,0.060258,24.362,1.1014,0.13049,0.048634,0.32711,0.16252,0.1905,655.31,97.72,3.7073,0.23504,0.060328,100.74,3.6231,3.6075,0.12303,2.8612,?,0.24099,0.042998,0.12005,0.18613,0.045606,115.68,91.317,0.72864,1.0672,25.457,0.12505,0.043705,1.3142,0.75574,0.276,97.399,97.399,1232.4,0.042998,0.57742,0.94079,0,14.982,3.997,96.41,3.7859,1156.4,0
0.17767,0.3338,0.26347,1.7893,-5.7049,0,0.17767,1.9958,2.4849,0.6662,0.18118,0.53228,0.099424,0.17767,493.15,0.74014,2.9958,0.17767,0.071502,43.638,1.128,0.18113,0.071502,0.40119,0.17767,0.74014,51.678,0.65422,3.6919,0.12414,0.071858,53.244,6.8553,6.8553,0.19662,2.4849,?,0.6662,0.079126,0.08051,0.044415,0.072892,83.785,40.147,0.59806,0.89931,47.388,0.11174,0.04497,1.7893,0.3338,0.14587,1.6542,1.6542,1296,0.079126,0.26669,0.92859,0,8.3643,9.0917,49.031,7.4443,6.17,0
-0.003721,0.099386,0.3457,4.4825,66.917,-0.041404,0.000146,7.8103,1.0073,0.77624,0.000146,0.001473,0.084388,0.000146,428.65,0.8515,10.062,0.000146,0.000146,40.36,12.764,-0.000912,-0.00371,-0.046466,0.77624,0.8126,-0.009161,0.62285,5.6217,0.00863,0.000146,36.395,10.029,-0.009176,-0.000912,1.0106,2821.4,0.77635,-0.000909,1.5735,0.039099,-0.000909,105.1,64.743,-0.033553,3.3655,40.657,-0.085393,-0.085151,4.4772,0.099267,0.099714,1.3985,1.3988,144660,0.007296,-0.004793,0.9927,0.000153,9.0436,5.6377,36.13,10.102,1.8068,0
0.20119,0.59772,0.12767,1.2612,-28.34,0.29044,0.25222,0.6728,1.1353,0.40214,0.25222,0.51608,0.11181,0.25222,822.08,0.444,1.673,0.25222,0.10627,43.783,1.7523,0.26971,0.084767,0.36809,0.40214,0.35862,1.2902,0.33281,4.1528,0.24232,0.10627,85.331,4.2775,0.45124,0.26971,2.3857,3.0434,0.51113,0.11364,0.059535,0.069468,0.11364,90.318,46.536,0.70667,0.6787,49.708,0.25655,0.10809,1.0312,0.48873,0.23378,1.0483,1.3324,1814.9,0.1192,0.50029,0.8808,0.27102,8.3366,7.8434,75.159,4.8563,6.1872,0
0.98557,0.060793,0.70106,12.532,518.9,0,1.182,15.449,1.6846,0.93921,1.1822,19.442,0.73222,1.182,17.989,20.29,16.449,1.182,0.70163,5.2706,1.3063,1.163,0.58505,2.1895,0.93388,17.059,6315.3,2.9439,3.9728,-0.16327,0.70172,42.617,8.5646,8.5646,1.1639,1.6846,?,0.93921,0.69092,5.5329,0.001669,0.69039,92.191,86.921,40.516,12.132,17.053,1.1115,0.65981,12.532,0.060793,0.11676,3.9439,3.9439,6585.7,0.69092,1.0494,0.30789,0,69.253,4.1992,13.172,27.71,7.0739,0
-0.012735,0.30315,0.27466,2.4691,39.062,-0.002367,-0.020366,2.2987,0.94893,0.69685,0.001124,-0.10893,0.093767,-0.020366,1243.6,0.29351,3.2987,-0.020366,-0.021462,67.944,1.0252,0.000991,-0.01342,-0.012194,0.386,0.31868,0.046108,0.51015,4.3538,0.262,-0.015654,71.164,5.129,3.1631,-0.009971,0.94893,6.5566,0.74031,-0.010507,0.32291,0.091586,0.001044,154.34,86.393,-0.072095,1.5243,67.238,-0.10835,-0.11418,1.5227,0.18696,0.19497,1.2943,1.3751,6202.8,-0.010507,-0.018275,1.0211,0.062372,5.3721,4.2249,71.911,5.0757,1.7625,0
0.10517,0.39841,-0.011791,0.97041,-33.586,0.46016,0.1262,1.3959,1.08,0.55615,0.1262,0.31677,0.091834,0.1262,808.8,0.45128,2.51,0.1262,0.064461,19.656,1.1087,0.14048,0.053716,0.49407,0.55615,0.39848,0.77496,-0.019222,6.1481,0.20118,0.064461,80.218,4.5501,0.35262,0.14048,1.9758,?,0.55615,0.071756,0.1291,0.06749,0.071756,62.489,42.833,0.99749,0.70577,21.228,0.086892,0.044382,0.97041,0.39841,0.21977,0.90669,0.90669,-16582,0.074073,0.1891,0.92593,0,18.57,8.5215,74.276,4.9141,3.1918,0
0.099973,0.24951,0.65441,3.7587,45.396,0,0.099973,3.0078,2.3354,0.75049,0.099973,0.42145,0.042808,0.099973,910.96,0.40068,4.0078,0.099973,0.042808,62.714,1.1013,0,0.042808,0.26906,0.74415,0.40068,?,6.0384,3.8967,0.043741,0.093519,43.658,8.3605,7.9484,0.000111,2.3354,?,0.75049,0.000048,0.6341,?,0,115.84,53.129,0.24914,2.0672,73.851,0,0,3.5735,0.23721,0.11961,6.9249,6.9249,5158.6,0.1508,0.13321,0.85456,0,5.8201,6.87,37.074,9.8451,21.549,0
0.099017,0.08145,0.53671,7.5895,42.185,0,0.099017,11.278,1.148,0.91855,0.099091,1.2157,0.09872,0.099017,262.33,1.3914,12.278,0.099017,0.086255,129.27,?,0.098057,0.086255,0.099017,0.91708,1.3914,1327.6,1.4056,3.8332,0.024273,0.08627,28.534,12.792,12.792,0.10606,1.148,?,0.91855,0.092392,0.77719,0.024162,0.085419,176.42,47.146,0.24354,2.5977,142.43,0.083749,0.072955,7.5895,0.08145,0.078175,2.4056,2.4056,3655.1,0.092392,0.1078,0.91465,0,2.8234,7.7419,25.897,14.094,3.0064,0
-0.064085,0.5468,0.16713,1.3201,-120.55,-0.11657,-0.064085,0.82881,1.051,0.4532,-0.064085,-0.12274,-0.026804,-0.064085,-7084.6,-0.05152,1.8288,-0.064085,-0.060975,141.07,?,0,-0.060975,-0.064085,0.28259,-0.05152,?,0.53785,3.8094,0.4563,-0.12091,254.15,1.4362,1.3713,0.03192,1.051,17.546,0.46933,0.030371,0.12876,0.50751,0,216.02,74.955,-0.15777,0.54213,197.72,-0.035914,-0.034171,1.2605,0.52212,0.6963,1.4584,1.5103,1077.6,0.28654,-0.14141,0.71455,0.035596,2.5874,4.8696,181.32,2.013,3.3822,0
0.01379,0.24366,0.16402,1.8752,-6.0843,0,0.02539,3.1041,1.0532,0.75634,0.031523,0.13548,0.056069,0.02539,1506.1,0.24235,4.1041,0.02539,0.024108,45.157,1.2706,0.030499,0.013093,0.099039,0.24233,0.19474,4.9726,0.2529,4.4698,0.23136,0.027883,65.775,5.5492,4.268,0.013246,1.0532,27.256,0.76445,0.012577,0.2707,0.12659,0.028959,104.21,59.054,0.10583,1.18,45.733,-0.003162,-0.003002,1.4423,0.1874,0.18021,1.1662,1.1787,4837.9,0.012577,0.018232,0.9765,0.010727,8.0828,6.1808,64.948,5.6199,1.6238,0
